Date,forecasted_solar_penetration,Hour,Day Ahead APX Price
2020-01-09 15:00:00,2.013495951498249,15,0.19495884773662547
2020-01-09 15:30:00,1.9409080662076437,15,0.19495884773662547
2020-01-09 16:00:00,1.821619191929133,16,0.22862654320987652
2020-01-09 16:30:00,1.7324135719871088,16,0.22862654320987652
2020-01-09 17:00:00,1.616771432820072,17,0.2528292181069958
2020-01-09 17:30:00,1.5843512017954278,17,0.2528292181069958
2020-01-09 18:00:00,1.5609989378547675,18,0.22325102880658432
2020-01-09 18:30:00,1.5634756030595152,18,0.22325102880658432
2020-01-09 19:00:00,1.4934473818017011,19,0.21046810699588475
2020-01-09 19:30:00,1.548556094937744,19,0.21046810699588475
